All Goalies   Projections Standard Categories
Avail,Player,GGP,W,L,SO,GAA,GA,S,SPct,FPTS,
W ,Gabriel D'Aigle G | PIT ,0,0,0,0,0.00,0,0,.000,0.00
W ,Harrison Meneghin G | TB,0,0,0,0,0.00,0,0,.000,0.00
W ,Brian Eklund G | BOS,0,0,0,0,0.00,0,0,.000,0.00
W ,Ryan Fanti G | EDM,0,0,0,0,0.00,0,0,.000,0.00
W ,Dylan Ferguson G | MIN,0,0,0,0,0.00,0,0,.000,0.00
W ,Antoine Bibeau G | DAL,0,0,0,0,0.00,0,0,.000,0.00
W ,Pyotr Andreyanov G | CLB,0,0,0,0,0.00,0,0,.000,0.00
W ,Magnus Chrona G | NSH,0,0,0,0,0.00,0,0,.000,0.00
W ,Michael Hrabal G | UTA,0,0,0,0,0.00,0,0,.000,0.00
W ,Mitchell Weeks G | CHI,0,0,0,0,0.00,0,0,.000,0.00
W ,Victor Ostman G | SEA ,0,0,0,0,0.00,0,0,.000,0.00
W ,Brandon Halverson G | DAL ,0,0,0,0,0.00,0,0,.000,0.00
W ,Domenic Divincentiis G | WPG ,0,0,0,0,0.00,0,0,.000,0.00
W ,Alexandar Georgiev G | BUF,0,0,0,0,0.00,0,0,.000,0.00
W ,Yaniv Perets G | CAR,0,0,0,0,0.00,0,0,.000,0.00
W ,Drew Commesso G | CHI ,0,0,0,0,0.00,0,0,.000,0.00
W ,Oscar Dansk G | ANA,0,0,0,0,0.00,0,0,.000,0.00
W ,Jakub Malek G | NJ ,0,0,0,0,0.00,0,0,.000,0.00
W ,Calvin Petersen G | WAS ,0,0,0,0,0.00,0,0,.000,0.00
W ,Parker Milner G | WAS,0,0,0,0,0.00,0,0,.000,0.00
W ,Ilya Samsonov G | SJ ,0,0,0,0,0.00,0,0,.000,0.00
W ,Ivan Tkach-Tkachenko G | UTA,0,0,0,0,0.00,0,0,.000,0.00
W ,Leevi Merilainen G | OTT ,0,0,0,0,0.00,0,0,.000,0.00
W ,Simon Zajicek G | BOS,0,0,0,0,0.00,0,0,.000,0.00
W ,Jack Ivankovic G | NSH,0,0,0,0,0.00,0,0,.000,0.00
Report Updated as of  9/22/26 11:32 PM EST
